Gen_ID	DateMean	Locality	Pol_En	Mt_hapgrp
I4106	1810	Epi Island, Wam Bay	Vanuatu	R
I4419_noUDG	1810	Efate, Banana Bay	Vanuatu	R
I4424_noUDG	1810	Efate, Pango Village	Vanuatu	R
I4425_noUDG	1815	Efate, Ifira	Vanuatu	P2
I4105_noUDG	1800	Epi Island, Wam Bay	Vanuatu	M28a
I4106_noUDG	1810	Epi Island, Wam Bay	Vanuatu	B4a1a1a11
I4450_noUDG	1735	Efate, Pangpang	Vanuatu	P1d2
MAL007	-88	Malakula	Vanuatu	B4a1a1a
TAN001	1748	Tanna	Vanuatu	P1d1
MAL001_noUDG	-290	Malakula	Vanuatu	B4a1a1
MAL008_noUDG	-288	Malakula	Vanuatu	B4a1a1a
I4451	-310	Efate, Mele-Taplins	Vanuatu	M28a7a
I4451_noUDG	-310	Efate, Mele-Taplins	Vanuatu	M28a7a
I6188	-450	Efate, Mele-Taplins	Vanuatu	Q1b
MAL002	-575	Malakula	Vanuatu	B4a1a1a
TAN002	-540	Tanna	Vanuatu	Q2a
MAL004	-617	Malakula	Vanuatu	B4a1a1a
MAL006_noUDG	-715	Malakula	Vanuatu	B4a1a1a11
I1368	-920	Efate, Teouma	Vanuatu	B4a1a1
I5951	-870	Efate, Teouma	Vanuatu	B4a1a1a
I1369_noUDG	-935	Efate, Teouma	Vanuatu	R
I1368_noUDG	-920	Efate, Teouma	Vanuatu	B4a1a1
I1370_noUDG	-995	Efate, Teouma	Vanuatu	B4a1a1
I5266	-1000	Efate, Teouma	Vanuatu	B4a1a1a1
I10968	1550	Retoka	Vanuatu	B4a1a1
I10969	1550	Retoka	Vanuatu	P2
I14493	1563	Retoka	Vanuatu	P2
I5259	1470	Efate, Mangalitu	Vanuatu	P1f
I17889	-395	Las Locas	Venezuela	B2j
I17890	-285	Las Locas	Venezuela	B2j
I17891	-280	Las Locas	Venezuela	B2j
I17892	-387	Las Locas	Venezuela	B2j
I17893	-276	Las Locas	Venezuela	B2j
I17894	-313	Las Locas	Venezuela	B2d
I17895	-300	Las Locas	Venezuela	B2j
I17896	-300	Las Locas	Venezuela	B2d
I2497	0	Nui Nap	Vietnam	C7a
I2497_noUDG	0	Nui Nap	Vietnam	C7a
Vt779_noUDG.SG	-287	Northern Thanh Noa, Nui Nap	Vietnam	M7c1b2b
Vt781_noUDG.SG	-292	Northern Thanh Noa, Nui Nap	Vietnam	F1a
Vt796_noUDG.SG	-188	Northern Thanh Noa, Nui Nap	Vietnam	F1e3
Vt808_noUDG.SG	-298	Northern Thanh Noa, Nui Nap	Vietnam	M7b1a1
Vt719_noUDG.SG	1731	Northeast Quang Ninh, Hon Hai Co Tien	Vietnam	M7c2
Vt880.SG	-2000	Northeast Quang Ninh, Hhon Hai Co Tien	Vietnam	F1f
Vt777_noUDG.SG	-321	Northern Thanh Hoa, Mai Da Dieu	Vietnam	F1a1'4
Vt778_noUDG.SG	-698	Northwest Lai Châu, Nam Tun	Vietnam	F1a1a1
Vt833.SG	-2218	Northern Thanh Hoa, Mai Da Dieu	Vietnam	M20
I0627	-1999	Man Bac	Vietnam	M7b1a1
I1135	-1765	Man Bac	Vietnam	M7
I1859	-1812	Man Bac	Vietnam	M13b1
I2731	-1734	Man Bac	Vietnam	M74b
I0626	-1900	Man Bac	Vietnam	B5a1a
I0627_noUDG	-1999	Man Bac	Vietnam	M7b1a1
I1859_noUDG	-1812	Man Bac	Vietnam	M13b1
I2731_noUDG	-1734	Man Bac	Vietnam	M74b
mondal_VV1-01.SG	1950	Vellalar	India	R7
mondal_VV1-03.SG	1950	Vellalar	India	M3c1b
mondal_VV1-04.SG	1950	Vellalar	India	R8a2
mondal_VV1-05.SG	1950	Vellalar	India	M36d
mondal_VV1-06.SG	1950	Vellalar	India	M4
mondal_VV1-07.SG	1950	Vellalar	India	M36d
mondal_VV1-14.SG	1950	Vellalar	India	R7
mondal_VV1-16.SG	1950	Vellalar	India	R8a2
mondal_VV1-20.SG	1950	Vellalar	India	R8a2
I1775	-1613	Wales, North Wales, Llandudno, Great Orme	United Kingdom	I3
I6771	-92	Wales, Glamorgan, Llantwit Major, Llanmaes	United Kingdom	U4b1a
I5364	-694	Wales, West Glamorgan, Culverhole Cave	United Kingdom	H5c
I16488	-1100	Wales, West Glamorgan, Gower Peninsula, Port Eynon, Culver Hole Cave	United Kingdom	U5a1b1
I16471_d	-75	Wales, Glamorgan, Llantwit Major, Llanmaes	United Kingdom	J1c2e
I16476	-1400	Wales, West Glamorgan, Gower Peninsula, Port Eynon, Culver Hole Cave	United Kingdom	H24
I2574	-1327	Wales, North Wales, Llandudno, Great Orme	United Kingdom	U5a1a2b
I5440	-1433	Wales, Glamorgan, St. Fagan's	United Kingdom	K1c1
I6754	-7630	Wales, Pembrokeshire, Caldey Island, Ogof-Yr-Ychen	United Kingdom	U5b1
SB460A3_lib.SG	-7630	Wales, Pembrokeshire, Caldey Island, Ogof-Yr-Ychen	United Kingdom	U5b
I16405	-300	Wales, Glamorgan, RAF St Athan	United Kingdom	K1a
I16410	-276	Wales, Clwyd, Dinorben	United Kingdom	T2b
I16475	-276	Wales, Clwyd, Dinorben	United Kingdom	X2b
I16514	-276	Wales, Clwyd, Dinorben	United Kingdom	HV0
I16491	-2736	Wales, Denbighshire, Llanferres, Orchid Cave	United Kingdom	U5b2b
I3023	-3350	Wales, Brechnockshire, Hay-on-Wye, Little Lodge	United Kingdom	T
I3033	-3583	Wales, Pembrokeshire, Caldey Island, Ogof-Yr-Ychen	United Kingdom	H
I5358	-2968	Wales, Denbighshire, Rhos Ddigre	United Kingdom	K1a1
I5359	-3650	Wales, Glamorgan, Tinkinswood	United Kingdom	H5
I3033_noUDG.SG	-3583	Wales, Pembrokeshire, Caldey Island, Ogof-Yr-Ychen	United Kingdom	U5b
SB415A_lib.SG	-3350	Wales, Brechnockshire, Hay-on-Wye, Little Lodge	United Kingdom	T
SB462A2_lib.SG	-3583	Wales, Pembrokeshire, Caldey Island, Ogof-Yr-Ychen	United Kingdom	U5b
SB568A_lib.SG	-2826	Wales, Anglesey, Bryn Yr Hen Bobl	United Kingdom	L
SB570A_lib.SG	-2968	Wales, Denbighshire, Rhos Ddigre	United Kingdom	K1a4
SB573A_lib.SG	-3650	Wales, Glamorgan, Tinkinswood	United Kingdom	H5
SB577A_lib.SG	-3250	Wales, Flintshire, Gop Cave	United Kingdom	K1
Y2040.SG	1950	..	Venezuela	A2
I10726	-3145	Eastern Province, Kalemba	Zambia	L0d1b2b
GUP001	-5300	South Sulawesi, Leang Panninge	Indonesia	M1
JAG34_noUDG.SG	-1765	Osijek, Jagodnjak-Krcevine	Croatia	K2a
JAG58_noUDG.SG	-1700	Osijek, Jagodnjak-Krcevine	Croatia	T2b11
JAG78_noUDG.SG	-1700	Osijek, Jagodnjak-Krcevine	Croatia	U5b1b1a
JAG82_noUDG.SG	-1700	Osijek, Jagodnjak-Krcevine	Croatia	U2e1a1
JAG85_noUDG.SG	-1700	Osijek, Jagodnjak-Krcevine	Croatia	K1b1b1
JAG93_noUDG.SG	-1700	Osijek, Jagodnjak-Krcevine	Croatia	U5a1g
POP02_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	K1a
POP04_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	H
POP05_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	K1a5
POP06_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	K2b1
POP07_noUDG.SG	-4685	Osijek, Beli Manastir-Popova zemlja	Croatia	U5b2b
POP08_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	U8b1a1
POP09_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	K1a4
POP12_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	T2b
POP13_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	T2c1d1
POP14_noUDG.SG	-4538	Osijek, Beli Manastir-Popova zemlja	Croatia	N1a1a1
POP16_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	N1a1a1a2
POP19_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	N1a1a1a3
POP23_noUDG.SG	364	Osijek, Beli Manastir-Popova zemlja	Croatia	T2f2
POP24_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	K1a1a
POP27_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	T2b21
POP33_noUDG.SG	-4374	Osijek, Beli Manastir-Popova zemlja	Croatia	K1a1
POP36_noUDG.SG	-4500	Osijek, Beli Manastir-Popova zemlja	Croatia	H
POP39_noUDG.SG	-2676	Osijek, Beli Manastir-Popova zemlja	Croatia	HV9
ALA120	-1600	Hatay, Tell Atchana (Alalakh)	Turkey	H92
ALA123	-1600	Hatay, Tell Atchana (Alalakh)	Turkey	X2d
ALA130_noUDG	-1600	Hatay, Tell Atchana (Alalakh)	Turkey	K1a4c1
ALA131_noUDG	-1600	Hatay, Tell Atchana (Alalakh)	Turkey	K1a4a
ALA135_noUDG	-1600	Hatay, Tell Atchana (Alalakh)	Turkey	R1a
ALA138_noUDG	-1600	Hatay, Tell Atchana (Alalakh)	Turkey	K1a
Syltholm1.SG	-3796	Lolland, Syltholm	Denmark	K1e
C2034	-2548	Xinjiang, Aletai (Altay) Region, Habahe  County, Ayituohan	China	U5a1a1
C2035	-2548	Xinjiang, Aletai Region, Habahe  County, Ayituohan	China	T2d1a
C1703.SG	-2250	Xinjiang, Aletai Region, Habahe  County, Tuoganbai	China	U4a1
C1701	-2250	Xinjiang, Aletai Region, Habahe  County, Tuoganbai	China	R1b1
C1704	-2250	Xinjiang, Aletai Region, Habahe  County, Tuoganbai	China	H2a1
C1699	-2250	Xinjiang, Aletai Region, Habahe  County, Tuoganbai	China	H2a1
C1700	-2250	Xinjiang, Aletai Region, Habahe  County, Tuoganbai	China	H2a1
C1702	-2250	Xinjiang, Aletai Region, Habahe  County, Tuoganbai	China	R1b1
C794	-2548	Xinjiang, Aletai Region, Habahe  County, Habahe	China	U5a1a1
C1707	-2682	Xinjiang, Aletai Region, Buerjin (Burqin)  County, Bolati 	China	U4d3
C1708	-421	Xinjiang, Aletai Region, Buerjin  County, Bolati 	China	H6a1b2
C1705	-271	Xinjiang, Aletai Region, Buerjin  County, Kalatasi	China	F1c1a1
C1706.SG	-271	Xinjiang, Aletai Region, Buerjin  County, Kalatasi	China	D4c1b1
C1709	-264	Xinjiang, Aletai Region, Buerjin  County, Tuwaxingcun	China	D4e4
C2037.SG	-2274	Xinjiang, Aletai Region, Qinghe  County, Chaganguole (Chagangole)	China	D4j15
C2036	-2274	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	A12
C2040	-2274	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	C4
C2041	-2274	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	T2c1a2
C2043	-2274	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	C4
C2045	-2459	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	W3a1a
C2046	-2088	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	D4j7
C2047	-2237	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	N1b1a
C2048	-2274	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	U7a3a
C2049	-2274	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	U5a1b1
C2042	-232	Xinjiang, Aletai Region, Qinghe  County, Chaganguole	China	H5a1
C3344	-2181	Xinjiang, Aletai Region, Jimunai (Jeminay)  County, Songshugou	China	R1b
C3349	-2581	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	U4a2
C3343.SG	-3002	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	A10
C3348.SG	-1257	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	C4e
C3345	-624	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	U7a
C3350	-624	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	U4b1a1a1
C3351	-624	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	D5a2a1b
C3352	-624	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	D4e1
C3353	-624	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	A26
C3346	-624	Xinjiang, Aletai Region, Jimunai  County, Songshugou	China	F1b1
C2057	-401	Xinjiang, Aletai Region, Qinghe  County, Sandaohaizi	China	C4a1a
C1711	-588	Xinjiang, Aletai Region, Habahe  County, Dongtalede	China	D4j8
C1712	942	Xinjiang, Aletai Region, Habahe  County, Dongtalede	China	D4c2b
C1710.SG	-588	Xinjiang, Aletai Region, Habahe  County, Dongtalede	China	D4o2a
C1713	-588	Xinjiang, Aletai Region, Habahe  County, Dongtalede	China	D4j8
C4132.SG	-496	Xinjiang, Yili(Ili) Region, Chabuchaer(Qapqal)  County, Abusanteer	China	C4
C4268.SG	-496	Xinjiang, Yili Region, Chabuchaer  County, Abusanteer	China	H2b
C4272.SG	-496	Xinjiang, Yili Region, Chabuchaer  County, Abusanteer	China	T1a1
C4273.SG	-496	Xinjiang, Yili Region, Chabuchaer  County, Abusanteer	China	C4
C4127.SG	-296	Xinjiang, Yili Region, Chabuchaer  County, Abusanteer	China	C4
C4140	163	Xinjiang, Yili Region, Chabuchaer  County, Abusanteer	China	U5a1d2
C4131	-667	Xinjiang, Yili Region, Chabuchaer  County, Abusanteer	China	T1a1
C4255.SG	-567	Xinjiang, Tacheng Region, Emin  County, Eminhuojierte	China	U4a2
C1653	1371	Xinjiang, Yili Region, Tekesi  County, Junmachanyilian	China	K1a
C1654	1217	Xinjiang, Yili Region, Tekesi  County, Junmachanyilian	China	U9b1
C1656	1353	Xinjiang, Yili Region, Tekesi  County, Junmachanyilian	China	K1a
C1652	399	Xinjiang, Yili Region, Tekesi  County, Junmachanyilian	China	C4a1a
C1650.SG	-470	Xinjiang, Yili Region, Tekesi  County, Junmachanyilian	China	D4j8
C1655.SG	-417	Xinjiang, Yili Region, Tekesi  County, Junmachanyilian	China	T1a1b1
C4149.SG	942	Xinjiang, Yili Region, Tekesi  County, Kafulang 	China	F2f
C1662.SG	-1410	Xinjiang, Yili Region, Tekesi  County, Kuokesuxi 	China	U5a2a1
C1668	-204	Xinjiang, Yili Region, Tekesi  County, Kuokesuxi 	China	C4a1
C1670.SG	-469	Xinjiang, Yili Region, Tekesi  County, Kuokesuxi 	China	D4j
C1667	-254	Xinjiang, Yili Region, Tekesi  County, Kuokesuxi 	China	T2b34
C1672	-297	Xinjiang, Yili Region, Tekesi  County, Kuokesuxi 	China	J1b1a3
C1673	-279	Xinjiang, Yili Region, Tekesi  County, Kuokesuxi 	China	U2e1b
C1675	-276	Xinjiang, Yili Region, Tekesi  County, Kuokesuxi 	China	T2b34
C1664	-84	Xinjiang, Yili Region, Tekesi  County, Kuokesuxi 	China	H101
C4276.SG	-470	Xinjiang, Yili Region, Tekesi  County, Qiafuqihaishuiku	China	J1b1a1
C4150	397	Xinjiang, Yili Region, Nileke(Nilka)  County, Keqikesubutai	China	D5a3a1
C3318.SG	-195	Xinjiang, Yili Region, Nileke  County, Caishichang	China	A11
C3312	-180	Xinjiang, Yili Region, Nileke  County, Caishichang	China	T2b2
C3315	-88	Xinjiang, Yili Region, Nileke  County, Caishichang	China	M3
C3317	-180	Xinjiang, Yili Region, Nileke  County, Caishichang	China	D4j5
C3319	-401	Xinjiang, Yili Region, Nileke  County, Caishichang	China	U4a2
C3320	-302	Xinjiang, Yili Region, Nileke  County, Caishichang	China	U5b1b2
C3313	-302	Xinjiang, Yili Region, Nileke  County, Caishichang	China	U4b1a4
C3314	-302	Xinjiang, Yili Region, Nileke  County, Caishichang	China	M3
C791	-565	Xinjiang, Yili Region, Nileke  County, Dongmaili 	China	D4j3a
C792	-565	Xinjiang, Yili Region, Nileke  County, Dongmaili 	China	F1b1
C790	-565	Xinjiang, Yili Region, Nileke  County, Dongmaili 	China	T2b
C3339	-2951	Xinjiang, Yili Region, Nileke  County, G218	China	H15b1
C3340	-2795	Xinjiang, Yili Region, Nileke  County, G218	China	U5a1b
C3341	-2721	Xinjiang, Yili Region, Nileke  County, G218	China	R1b1
C3324	-295	Xinjiang, Yili Region, Nileke  County, G218	China	H6a1b2
C3325	-77	Xinjiang, Yili Region, Nileke  County, G218	China	D4j12
C3331	-189	Xinjiang, Yili Region, Nileke  County, G218	China	HV18
C3332	-189	Xinjiang, Yili Region, Nileke  County, G218	China	D5a2a1b
C3333	-268	Xinjiang, Yili Region, Nileke  County, G218	China	H6b2
C3337	-189	Xinjiang, Yili Region, Nileke  County, G218	China	C4a2c
C3326.SG	1338	Xinjiang, Yili Region, Nileke  County, G218	China	G2a2
C3316	-77	Xinjiang, Yili Region, Nileke  County, Guanjingtai 	China	C4
C1367	-1134	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	H7b
C1358	-231	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	U5a1f1
C1359	-306	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	C4
C1360	-306	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	T1a1
C1368	-306	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	H15b
C1369	-306	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	D4e1
C1362	-306	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	R1b1
C1364	-231	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	H101
C1366	-231	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	U5a1f1
C1365	-1296	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	H13a2b3
C1370.SG	632	Xinjiang, Yili Region, Nileke  County, Jirentaigoukou	China	C4b
C627	-210	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	N9a9
C4263	-210	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	A8a1
C4257	-210	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	N9a9
C1714.SG	-1566	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	U2e2a
C785.SG	-210	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	A8a1
C787.SG	-271	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	C4
C4260.SG	-202	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	U2e1'2'3
C4265.SG	1011	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	U5a2a2a
C628	-235	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	U5a1d2b
C629	1011	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	C4a1a4a
C789	1011	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	C4a1a4a
C783	1011	Xinjiang, Yili Region, Nileke  County, Tangbalesayi 	China	U5a1i
C4278.SG	-291	Xinjiang, Yili Region, Nileke  County, Wulanbuluke	China	C4
C4280.SG	-291	Xinjiang, Yili Region, Nileke  County, Wulanbuluke	China	C4
C4279.SG	-291	Xinjiang, Yili Region, Nileke  County, Wulanbuluke	China	D4b1
C1639	-1541	Xinjiang, Yili Region, Nileke  County, Wutulan	China	T2b34
C4282.SG	-1463	Xinjiang, Yili Region, Nileke  County, Wutulan	China	T2b34
